table_name,date,o,h,l,c,v,a
1000034,20200121,2089.6,2089.6,2056.24,2057.01,1753.24,1894845.8496
1000034,20200122,2047.83,2067.96,2030.75,2063.02,1403.5,1501298.3808
1000034,20200123,2050.17,2055.87,1987.97,2001.86,2046.42,2046663.8848
1000034,20200203,1803.33,1828.16,1803.33,1821.15,1982.63,2151185.2032
1000034,20200204,1774.02,1855.46,1774.02,1851.86,2897.02,2574519.9104
1000034,20200205,1860.09,1900.11,1853.52,1877.38,2104.64,2021493.1456
1000034,20200206,1890.3,1914.31,1869.02,1911.62,1956.93,1764181.8112
1000034,20200207,1904.97,1926.1,1894.46,1925.45,1715.74,2066295.808
1000034,20200210,1914.69,1950.94,1907.3,1948.18,1827.59,2056512.1024
1000034,20200211,1947.97,1970.6,1943.0,1958.72,1755.47,1736135.8848
1000034,20200212,1966.64,1979.04,1957.19,1978.32,1473.78,1774655.8976
1000034,20200213,1983.39,1997.21,1955.61,1965.58,1778.75,1905212.416
1000034,20200214,1958.43,1973.32,1957.74,1973.24,1516.59,1563273.216
1000034,20200217,1974.3,2014.85,1974.3,2014.85,2057.48,2155923.0464
1000034,20200218,2017.89,2027.95,1998.95,2012.15,1878.08,1963892.9408
1000034,20200219,2007.51,2020.27,2001.13,2004.76,2017.24,2147219.6608
1000034,20200220,2012.74,2040.78,2005.37,2040.22,2476.56,2414278.8608
1000034,20200221,2037.0,2054.51,2031.99,2044.65,2585.48,2510500.4544
1000034,20200224,2035.52,2035.52,2000.23,2010.8,2542.58,2506922.1888
1000034,20200225,1970.6,1980.0,1933.85,1976.63,2804.67,2542749.0816
1000034,20200226,1953.15,2030.96,1949.08,2004.14,4528.71,3514750.1568
1000034,20200227,2010.54,2026.74,1999.82,2010.5,2930.11,2556741.632
1000034,20200228,1959.95,2006.48,1952.14,1958.62,3448.88,2925892.1984
1000034,20200302,1972.51,2070.05,1972.51,2064.83,4220.89,3371134.1568
1000034,20200303,2099.96,2104.31,2045.55,2059.01,4357.3,3573164.032
1000034,20200304,2044.5,2078.11,2041.55,2076.85,2876.14,2559074.5088
1000034,20200305,2093.65,2106.56,2084.83,2102.5,3142.6,2819259.5968
1000034,20200306,2079.32,2085.75,2060.67,2063.06,2642.91,2354365.2352
1000034,20200309,2035.48,2041.9,2007.18,2008.08,3230.61,2800191.6928
1000034,20200310,1985.11,2050.27,1979.13,2047.39,3108.23,2601443.7376
1000034,20200311,2054.88,2079.87,2042.14,2042.72,3252.19,2934965.6576
1000034,20200312,2015.32,2022.17,1989.6,2001.8,2658.74,2460284.1088
1000034,20200313,1915.22,2005.17,1911.95,1986.72,3009.6,2725302.4768
1000034,20200316,1999.36,1999.5,1908.69,1909.72,2807.61,2695875.7888
1000034,20200317,1916.61,1943.41,1852.65,1909.77,2399.56,2206305.4848
1000034,20200318,1919.64,1941.75,1869.49,1869.49,2295.99,2121870.7456
1000034,20200319,1865.69,1878.37,1802.22,1837.87,2526.99,2327848.3456
1000034,20200320,1855.72,1873.74,1839.9,1869.92,2011.77,1847443.2512
1000034,20200323,1818.74,1843.17,1808.5,1813.57,1757.1,1675350.8352
1000034,20200324,1845.67,1859.94,1814.67,1848.57,1693.8,1570726.0928
1000034,20200325,1893.27,1896.73,1869.32,1891.54,2097.46,1847180.0832
1000034,20200326,1878.39,1885.56,1860.52,1862.22,1533.64,1299084.9024
1000034,20200327,1885.01,1917.04,1873.84,1891.24,2471.42,2030271.488
1000034,20200330,1866.37,1907.16,1861.17,1896.01,2208.5,1920913.2032
1000034,20200331,1908.8,1909.31,1880.65,1883.48,1951.07,1603347.8656
1000034,20200401,1878.55,1903.55,1869.65,1870.98,1630.72,1435996.0576
1000034,20200402,1861.81,1893.02,1857.73,1893.02,1366.81,1204836.0448
1000034,20200403,1890.75,1892.81,1875.51,1880.18,1267.87,1127361.024
1000034,20200407,1911.26,1932.17,1908.35,1929.74,1976.59,1890120.2944
1000034,20200408,1918.42,1936.33,1913.12,1930.33,1543.97,1383038.5664
1000034,20200409,1935.78,1945.14,1929.62,1933.56,1308.32,1266264.7808
1000034,20200410,1934.19,1941.55,1912.02,1917.88,1310.86,1229659.3408
1000034,20200413,1911.39,1918.99,1899.25,1911.79,1105.43,1122560.0
1000034,20200414,1920.56,1940.35,1916.4,1940.26,1243.19,1289968.2304
1000034,20200415,1943.87,1943.87,1924.07,1927.98,1338.2,1309918.5152
1000034,20200416,1916.51,1937.42,1915.25,1934.75,1348.08,1363973.0176
1000034,20200417,1954.69,1980.47,1951.3,1966.45,2243.87,2287288.9344
1000034,20200420,1972.37,1982.28,1963.35,1972.23,1788.97,1822338.6624
1000034,20200421,1965.61,1967.37,1939.17,1956.35,1625.05,1547884.8512
1000034,20200422,1943.3,1965.3,1938.33,1965.3,1381.0,1311497.3184
1000034,20200423,1970.61,1972.29,1955.98,1960.54,1534.18,1537613.9264
1000034,20200424,1959.08,1961.51,1936.7,1941.27,1366.26,1290357.4528
1000034,20200427,1946.49,1956.23,1939.26,1940.67,1244.13,1275710.3616
1000034,20200428,1944.36,1945.86,1897.56,1940.31,1656.8,1606848.9216
1000034,20200429,1928.81,1953.05,1927.22,1946.78,1190.47,1234691.584
1000034,20200430,1958.85,1988.2,1958.85,1981.4,1867.21,1734537.8304
1000034,20200506,1963.84,1989.21,1962.27,1987.2,2200.01,2079596.7488
1000034,20200507,1982.87,1984.99,1971.0,1975.72,1488.01,1425472.8192
1000034,20200508,1983.1,1992.44,1977.66,1984.26,1409.96,1413292.544
1000034,20200511,1984.35,2002.9,1979.02,1986.42,1639.8,1556076.8512
1000034,20200512,1986.59,1989.61,1966.66,1978.3,1386.79,1381430.5792
1000034,20200513,1967.75,1978.47,1960.15,1978.47,1237.84,1203726.4384
1000034,20200514,1968.72,1969.43,1949.1,1949.87,1246.19,1225895.0144
1000034,20200515,1955.92,1958.95,1935.75,1936.69,1128.8,1194025.984
1000034,20200518,1949.34,1965.19,1940.23,1955.08,1379.28,1462225.1008
1000034,20200519,1969.79,1979.82,1967.57,1970.46,1312.49,1346901.2992
1000034,20200520,1972.16,1972.16,1942.77,1946.94,1254.21,1270556.2624
1000034,20200521,1953.51,1953.69,1919.34,1922.74,1251.64,1166392.1152
1000034,20200522,1919.9,1920.94,1885.49,1893.56,1293.12,1187379.5072
1000034,20200525,1894.37,1899.83,1885.19,1893.02,978.08,915082.24
1000034,20200526,1898.89,1910.49,1894.46,1908.63,982.93,960251.2896
1000034,20200527,1910.41,1910.74,1892.38,1894.71,1019.38,985783.808
1000034,20200528,1894.14,1910.43,1877.99,1892.33,991.31,962638.4384
1000034,20200529,1890.76,1909.54,1882.99,1908.85,1404.84,1273166.9504
1000034,20200601,1917.93,1945.74,1916.7,1944.37,1650.18,1497849.856
1000034,20200602,1945.52,1950.14,1936.68,1945.79,1872.28,1418894.1312
1000034,20200603,1947.4,1954.86,1937.61,1939.05,1525.56,1296335.1552
1000034,20200604,1942.15,1942.3,1920.7,1926.75,1080.76,1027930.0096
1000034,20200605,1931.54,1942.99,1925.11,1942.99,1600.48,1349905.7152
1000034,20200608,1953.7,1959.27,1947.87,1951.59,1658.91,1468850.9952
1000034,20200609,1955.64,1964.09,1946.73,1964.08,1400.29,1264909.2096
1000034,20200610,1960.12,1960.12,1946.5,1951.16,1256.59,1164293.0176
1000034,20200611,1948.35,1967.08,1940.47,1947.65,1566.14,1516552.4992
1000034,20200612,1918.36,1942.88,1915.01,1942.54,1848.09,1639973.9904
1000034,20200615,1931.72,1934.78,1917.98,1918.47,1744.78,1688918.6304
1000034,20200616,1931.55,1942.2,1927.67,1939.09,1358.97,1282759.9872
1000034,20200617,1942.15,1942.15,1928.31,1936.61,1253.21,1331151.7696
1000034,20200618,1933.56,1946.3,1925.39,1941.45,1430.79,1310434.5088
1000034,20200619,1943.9,1958.47,1941.66,1953.35,1630.49,1533554.7904
1000034,20200622,1955.12,1955.12,1936.98,1939.46,1719.84,1664337.8176
1000034,20200623,1939.12,1941.5,1927.56,1936.42,1333.46,1519084.032
1000034,20200624,1936.12,1942.29,1932.24,1936.28,1142.32,1328736.1536
1000034,20200629,1932.12,1937.14,1923.9,1927.15,1328.63,1516821.0944
1000034,20200630,1938.85,1948.54,1935.7,1943.78,1065.25,1142289.7152
1000034,20200701,1948.02,1977.54,1946.68,1977.03,1872.57,1749607.424
1000034,20200702,1970.98,2014.85,1970.93,2013.45,3044.25,2728581.5296
1000034,20200703,2021.16,2042.29,2021.16,2042.29,3428.57,2849512.0384
1000034,20200706,2065.06,2162.74,2065.06,2157.62,5820.14,4690348.032
1000034,20200707,2194.56,2217.85,2153.25,2153.25,5689.73,4803682.7136
1000034,20200708,2150.68,2209.22,2142.5,2206.34,4946.66,4479794.3808
1000034,20200709,2219.93,2242.25,2203.9,2236.53,4814.59,4486890.2912
1000034,20200710,2228.0,2239.95,2193.97,2200.67,4327.26,4071928.2176
1000034,20200713,2200.4,2254.6,2191.34,2248.31,4331.8,4512519.3728
1000034,20200714,2245.37,2270.06,2198.26,2228.57,3969.69,4225678.9504
1000034,20200715,2246.1,2255.43,2194.35,2199.67,3555.28,3998946.5088
1000034,20200716,2203.16,2222.13,2113.52,2113.52,3792.52,3930526.5152
1000034,20200717,2116.99,2148.18,2103.88,2128.24,2485.09,2745679.4624
1000034,20200720,2153.79,2235.75,2153.79,2235.75,3352.91,3605784.9856
1000034,20200721,2251.09,2257.13,2221.33,2236.1,3019.71,3639934.976
1000034,20200722,2229.24,2261.55,2212.92,2224.08,3041.41,3633351.8848
1000034,20200723,2215.08,2255.22,2195.69,2254.87,3438.22,4232728.1664
1000034,20200724,2252.67,2268.32,2174.96,2177.8,3332.0,4412459.8272
1000034,20200727,2188.23,2195.69,2155.79,2174.26,2068.4,2770709.2992
1000034,20200728,2181.31,2186.38,2154.26,2170.62,1839.29,2405921.792
1000034,20200729,2166.73,2212.76,2148.83,2210.85,2031.97,2601819.9552
1000034,20200730,2214.13,2231.26,2203.56,2217.55,2145.94,2963760.7424
1000034,20200731,2206.84,2237.44,2183.4,2214.7,2269.49,2800224.4608
1000034,20200803,2230.42,2266.53,2230.42,2266.2,2911.78,3510718.8736
1000034,20200804,2267.95,2287.1,2248.14,2275.35,3137.32,3627953.3568
1000034,20200805,2265.81,2273.49,2236.94,2269.07,2419.26,3084655.2064
1000034,20200806,2266.74,2275.67,2229.92,2262.52,2714.27,3502830.7968
1000034,20200807,2255.38,2294.19,2246.68,2285.24,3027.65,3841393.4592
1000034,20200810,2281.18,2322.21,2280.04,2303.16,3528.66,4263050.8544
1000034,20200811,2305.66,2328.95,2275.93,2282.9,3447.05,3759068.7744
1000034,20200812,2278.36,2282.3,2231.4,2269.13,3981.5,4022663.168
1000034,20200813,2282.83,2288.94,2266.37,2271.49,2261.01,2501733.1712
1000034,20200814,2265.67,2290.79,2253.66,2289.83,2037.94,2440453.5296
1000034,20200817,2296.16,2328.5,2287.35,2324.74,3201.97,3409213.8496
1000034,20200818,2321.61,2333.42,2312.43,2328.4,2576.92,3110287.1552
1000034,20200819,2328.22,2343.61,2304.34,2308.69,3014.75,3597504.9216
1000034,20200820,2294.59,2309.24,2256.29,2264.23,2507.64,3051226.3168
1000034,20200821,2279.55,2289.23,2258.79,2276.51,1874.94,2312832.8192
1000034,20200824,2288.14,2310.12,2284.18,2303.96,1813.99,2421193.5232
1000034,20200825,2312.22,2321.66,2281.5,2289.31,1946.57,2463722.496
1000034,20200826,2286.47,2300.19,2251.02,2263.68,1893.69,2375485.0304
1000034,20200827,2270.73,2291.8,2258.36,2289.51,1761.93,2129245.7984
1000034,20200828,2286.39,2327.39,2281.99,2322.26,2001.89,2646211.584
1000034,20200831,2331.91,2344.88,2311.51,2311.92,2360.55,2878598.5536
1000034,20200901,2312.76,2336.72,2312.64,2336.67,1671.31,2235165.2864
1000034,20200902,2349.55,2350.0,2312.54,2337.78,1930.43,2567998.8736
1000034,20200903,2341.87,2357.8,2320.1,2328.49,1991.71,2540539.0848
1000034,20200904,2295.67,2318.26,2289.95,2315.04,1697.28,2106449.5104
1000034,20200907,2314.74,2323.77,2260.05,2268.38,2257.26,2431797.8624
1000034,20200908,2276.78,2301.61,2269.32,2298.08,1918.85,2101825.536
1000034,20200909,2275.52,2296.02,2252.22,2271.4,3039.01,2683370.496
1000034,20200910,2287.96,2291.96,2247.55,2254.3,2651.79,2240344.4736
1000034,20200911,2252.17,2286.93,2244.32,2284.84,1818.2,2074193.92
1000034,20200914,2301.67,2312.1,2289.18,2303.26,1605.35,2152760.1152
1000034,20200915,2298.17,2325.98,2290.61,2325.93,1824.0,1934965.5552
1000034,20200916,2325.66,2355.85,2318.98,2331.54,2254.98,2208378.2656
1000034,20200917,2324.31,2355.07,2318.8,2344.0,1652.02,1978351.8208
1000034,20200918,2345.97,2371.57,2337.61,2366.37,2556.83,2600941.9776
1000034,20200921,2376.0,2382.94,2355.21,2360.74,1990.08,2265629.696
1000034,20200922,2339.11,2340.99,2303.56,2311.12,1831.32,2040832.6144
1000034,20200923,2321.87,2343.73,2306.93,2343.19,1388.27,1906509.824
1000034,20200924,2326.56,2326.56,2272.59,2273.39,1657.32,2047667.4048
1000034,20200925,2286.19,2290.17,2258.51,2264.01,1190.03,1483549.7984
1000034,20200928,2278.88,2303.62,2269.06,2278.61,1211.41,1666761.9328
1000034,20200929,2289.47,2302.84,2284.33,2290.1,1137.15,1514760.9088
1000034,20200930,2290.49,2302.34,2273.98,2286.23,1169.1,1436162.3552
1000034,20201009,2338.53,2357.73,2338.06,2351.35,1490.71,2229277.4912
1000034,20201012,2362.19,2409.73,2352.64,2409.05,2090.13,2712058.2656
1000034,20201013,2402.44,2406.89,2384.46,2404.52,1345.6,1769797.632
1000034,20201014,2392.89,2401.13,2375.93,2385.92,1488.23,2241717.0432
1000034,20201015,2389.3,2389.56,2360.25,2362.74,1268.68,1800779.9808
1000034,20201016,2359.53,2369.07,2340.32,2348.56,1129.62,1542784.9216
1000034,20201019,2357.16,2361.7,2314.87,2320.1,1376.26,2024885.6576
1000034,20201020,2317.95,2328.92,2303.12,2328.28,1054.37,1475571.5072
1000034,20201021,2332.53,2333.12,2299.0,2313.92,1299.04,1594016.4608
1000034,20201022,2305.53,2305.53,2273.67,2291.39,1077.81,1539362.816
1000034,20201023,2293.56,2301.91,2252.35,2258.27,1502.05,1841799.3728
1000034,20201026,2253.05,2278.62,2233.53,2273.63,1859.08,1896135.0656
1000034,20201027,2264.28,2274.54,2250.82,2273.71,1500.88,1565741.6704
1000034,20201028,2269.02,2289.6,2254.51,2285.96,1462.81,1688995.2256
1000034,20201029,2263.17,2302.98,2255.99,2298.71,1366.48,1719363.584
1000034,20201030,2307.53,2316.77,2264.47,2277.0,2073.8,2477186.6624
1000034,20201102,2264.18,2272.7,2248.07,2260.64,1910.24,2471339.4176
1000034,20201103,2268.18,2271.64,2246.01,2268.88,1787.94,2226453.7088
1000034,20201104,2268.41,2277.59,2252.97,2271.32,1483.13,1922916.7616
1000034,20201105,2290.25,2322.14,2290.25,2321.96,1755.72,2291103.3344
1000034,20201106,2331.82,2333.15,2313.44,2329.28,2143.28,2393090.6624
1000034,20201109,2342.5,2381.28,2342.5,2372.52,2905.89,3111351.9104
1000034,20201110,2408.12,2408.12,2364.9,2377.85,2864.79,3272662.2208
1000034,20201111,2369.94,2407.49,2365.97,2380.44,2731.5,2906229.1456
1000034,20201112,2383.13,2385.36,2361.59,2366.81,1724.06,2196397.8752
1000034,20201113,2359.92,2359.92,2321.19,2343.61,1831.34,2648889.1392
1000034,20201116,2356.65,2376.07,2343.95,2375.53,2238.77,2484065.8944
1000034,20201117,2376.54,2378.12,2359.06,2373.9,2420.27,2571199.8976
1000034,20201118,2372.11,2377.19,2357.41,2366.54,2376.61,2741953.536
1000034,20201119,2362.67,2389.72,2356.0,2384.51,1764.78,2349460.6848
1000034,20201120,2387.32,2415.42,2384.05,2414.2,2040.49,2579877.6832
1000034,20201123,2416.33,2464.25,2406.94,2448.66,3071.22,3339494.1952
1000034,20201124,2443.92,2456.94,2439.52,2454.2,2035.81,2352685.2608
1000034,20201125,2462.62,2473.65,2413.75,2413.75,2373.07,2517327.0528
1000034,20201126,2413.55,2428.41,2394.48,2427.8,1765.89,2129697.5872
1000034,20201127,2429.22,2466.13,2426.08,2466.09,1966.2,2734768.9472
1000034,20201130,2468.0,2495.32,2453.16,2453.33,3203.7,3319420.5184
1000034,20201201,2454.39,2499.09,2450.48,2499.09,2376.09,2772742.5536
1000034,20201202,2499.26,2509.54,2486.43,2498.79,2141.81,2445021.184
1000034,20201203,2495.28,2495.28,2471.04,2477.01,1832.77,1966310.8096
1000034,20201204,2476.82,2481.68,2449.6,2478.89,1649.94,1980084.4288
1000034,20201207,2482.17,2487.57,2460.22,2467.4,1800.34,2150853.2224
1000034,20201208,2466.74,2480.49,2452.33,2458.38,1512.99,1890147.328
1000034,20201209,2459.9,2463.4,2428.53,2430.04,1576.72,2114587.648
1000034,20201210,2427.6,2446.22,2418.1,2433.87,1646.39,2085848.2688
1000034,20201211,2439.31,2440.6,2388.99,2412.82,2158.68,2319802.5728
1000034,20201214,2414.92,2434.68,2404.84,2432.34,1548.56,2199478.0672
1000034,20201215,2437.74,2443.9,2419.49,2443.45,1639.25,2256238.592
1000034,20201216,2448.38,2459.32,2438.63,2451.3,1522.45,2027366.6048
1000034,20201217,2446.56,2459.47,2427.05,2459.41,1610.4,2153516.2368
1000034,20201218,2459.0,2485.42,2457.23,2474.34,2092.0,2610607.5136
1000034,20201221,2497.87,2520.83,2484.65,2519.18,2174.99,3446742.6304
1000034,20201222,2516.73,2543.6,2492.98,2493.9,2293.15,3578498.6624
1000034,20201223,2508.83,2556.97,2508.83,2550.46,1945.82,3432451.2768
1000034,20201224,2554.22,2571.93,2531.04,2538.76,1781.87,3125739.9296
1000034,20201225,2541.82,2593.68,2536.31,2593.37,1862.45,2982765.568
1000034,20201228,2594.7,2606.65,2565.33,2579.47,1951.65,3096879.9232
1000034,20201229,2579.66,2579.96,2544.37,2551.36,1760.19,2899597.7216
1000034,20201230,2554.54,2589.66,2548.27,2576.73,1730.97,2959048.0896
1000034,20201231,2587.69,2637.14,2587.69,2631.95,2212.83,3673515.2128
1000034,20210104,2643.36,2716.41,2643.36,2707.44,2732.1,4776991.5392
1000034,20210105,2694.26,2764.78,2685.25,2763.21,3217.57,5072959.488
1000034,20210106,2762.05,2802.42,2755.27,2792.16,3535.91,5137843.8144
1000034,20210107,2805.18,2875.67,2798.8,2875.51,3721.35,5709620.0192
1000034,20210108,2881.45,2896.94,2830.63,2860.91,3008.78,5675109.5808
1000034,20210111,2866.76,2895.28,2789.66,2810.89,3498.07,5840174.2848
1000034,20210112,2797.47,2904.82,2796.19,2904.82,3293.43,5356149.1456
1000034,20210113,2906.8,2966.18,2902.46,2932.81,5492.69,7378516.3776
1000034,20210114,2909.78,2925.97,2842.41,2848.92,5833.08,7862477.6192
1000034,20210115,2838.99,2853.39,2761.62,2821.28,4275.17,5900588.6464
1000034,20210118,2805.9,2863.0,2790.13,2853.8,3268.44,4761104.7936
1000034,20210119,2853.09,2856.63,2776.59,2790.53,3285.65,4745407.6928
1000034,20210120,2787.61,2828.99,2783.68,2825.61,2522.24,4050389.8112
1000034,20210121,2838.6,2898.45,2829.54,2889.67,2931.95,5176950.3744
1000034,20210122,2888.2,2927.3,2878.7,2921.18,3151.75,5504027.0336
1000034,20210125,2921.09,2985.68,2897.44,2930.52,3271.93,6208306.3808
1000034,20210126,2910.79,2910.79,2858.14,2866.05,2530.17,4889152.7168
1000034,20210127,2852.15,2926.87,2841.79,2926.87,2561.63,4733615.3088
1000034,20210128,2864.39,2885.75,2803.79,2808.34,2298.83,4334965.1456
1000034,20210129,2822.95,2826.23,2728.27,2768.25,2656.65,4989039.4112
1000034,20210201,2736.54,2771.94,2727.22,2771.52,2362.07,3397680.9472
1000034,20210202,2771.81,2797.46,2757.73,2780.11,2315.36,3627024.7936
1000034,20210203,2778.83,2801.83,2752.44,2760.8,2587.45,4964159.0784
1000034,20210204,2736.87,2756.4,2696.26,2733.06,2462.58,4081539.8912
1000034,20210205,2747.79,2785.32,2727.47,2733.63,2134.8,4011869.3888
1000034,20210208,2739.44,2779.51,2695.94,2776.69,2079.52,4044905.6768
1000034,20210209,2787.03,2875.89,2786.85,2872.46,2218.53,4466014.6176
1000034,20210210,2885.17,2919.67,2853.92,2902.92,2105.97,4169975.808
1000034,20210218,2968.6,2972.44,2900.49,2906.74,2728.6,4936192.8192
1000034,20210219,2892.38,2902.84,2835.72,2900.46,3600.56,4983045.7344
1000034,20210222,2897.71,2930.1,2833.18,2833.18,4497.91,5905493.1968
1000034,20210223,2807.97,2875.33,2805.75,2843.71,3446.97,4553750.528
1000034,20210224,2849.42,2866.63,2748.14,2786.06,3412.95,4890280.7552
1000034,20210225,2818.35,2847.47,2789.05,2816.72,3763.18,4720514.6624
1000034,20210226,2741.88,2780.46,2733.52,2746.11,2926.52,4218862.3872
1000034,20210301,2777.14,2825.0,2761.13,2824.2,2404.18,3655391.6416
1000034,20210302,2846.02,2856.66,2775.21,2805.37,2454.62,3982025.5232
1000034,20210303,2784.87,2807.71,2759.07,2807.71,2403.8,3369797.0176
1000034,20210304,2773.51,2773.51,2698.72,2707.25,2783.4,4510176.0512
1000034,20210305,2649.7,2718.78,2639.82,2697.88,2283.71,3499326.2592
1000034,20210308,2704.91,2714.07,2582.26,2583.99,2685.2,4364438.7328
1000034,20210309,2568.48,2589.28,2477.91,2523.67,3272.87,4836410.1632
1000034,20210310,2563.64,2573.26,2525.26,2527.89,2306.8,3312768.4096
1000034,20210311,2535.75,2589.85,2535.75,2582.34,2286.85,3108038.656
1000034,20210312,2599.0,2612.18,2569.18,2609.43,3148.56,3653097.472
1000034,20210315,2592.04,2601.3,2548.17,2564.17,3659.74,4215940.3008
1000034,20210316,2564.1,2583.93,2544.86,2577.16,2799.63,3438196.3264
1000034,20210317,2574.36,2600.8,2553.44,2592.09,2280.06,2934181.4784
1000034,20210318,2596.73,2612.51,2593.29,2609.3,2163.84,2968867.4304
1000034,20210319,2568.12,2585.64,2539.29,2554.37,2448.68,3329536.6144
1000034,20210322,2568.73,2608.92,2563.42,2605.16,2646.91,3164572.672
1000034,20210323,2603.07,2603.07,2546.72,2566.47,2281.99,2794019.84
1000034,20210324,2552.2,2564.04,2491.1,2496.93,2227.0,2865036.288
1000034,20210325,2477.95,2522.54,2474.79,2505.29,1788.5,2285780.1728
1000034,20210326,2520.46,2576.53,2520.46,2568.89,2196.47,3104827.392
1000034,20210329,2576.83,2595.88,2557.11,2575.54,1969.75,2733071.36
1000034,20210330,2581.31,2631.18,2571.92,2630.16,1875.07,3351274.2912
1000034,20210331,2627.54,2627.54,2583.29,2613.36,2784.06,4051703.3984
